geneSymbol,DSI,DPI,score,EI,NofPmids,diseaseClass,diseaseType,filtered_diseaseClass
ACHE,0.445,0.885,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,2,"C23,C10",disease,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,2,"C23,C10",disease,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,1,"C25,F03",group,"C25,F03"
ACHE,0.445,0.885,0.3,1.0,1,"C25,F03",disease,"C25,F03"
ACHE,0.445,0.885,0.3,1.0,1,"C25,F03",disease,"C25,F03"
ACHE,0.445,0.885,0.3,1.0,1,C10,disease,C10
ACHE,0.445,0.885,0.3,1.0,2,"C23,C10",disease,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,2,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,2,"C23,C10",disease,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,2,"C10,F03",disease,"C10,F03"
ACHE,0.445,0.885,0.3,1.0,1,"C04,C13,C12",disease,"C04,C13,C12"
ACHE,0.445,0.885,0.3,1.0,3,C25,disease,C25
ACHE,0.445,0.885,0.3,1.0,1,"C04,C12",disease,"C04,C12"
ACHE,0.445,0.885,0.3,1.0,2,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,2,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,2,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,2,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,2,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.32,1.0,2,"C10,F03",disease,"C10,F03"
ACHE,0.445,0.885,0.3,1.0,2,"C23,C10",disease,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,2,"C10,F03",disease,"C10,F03"
ACHE,0.445,0.885,0.34,1.0,1,"C04,C17",disease,"C04,C17"
ACHE,0.445,0.885,0.3,1.0,3,C25,disease,C25
ACHE,0.445,0.885,0.3,1.0,2,"C10,F03",disease,"C10,F03"
ACHE,0.445,0.885,0.3,1.0,2,"C10,F03",disease,"C10,F03"
ACHE,0.445,0.885,0.3,1.0,2,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,2,"C23,C10",disease,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,2,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,1,"C23,C10,F03",group,"C23,C10,F03"
ACHE,0.445,0.885,0.3,1.0,1,"C23,C10,F03",disease,"C23,C10,F03"
ACHE,0.445,0.885,0.3,1.0,1,"C23,C10,F03",disease,"C23,C10,F03"
ACHE,0.445,0.885,0.3,1.0,1,"C23,C10,F01",group,"C23,C10,F01"
ACHE,0.445,0.885,0.3,1.0,1,"C23,C10,F01",phenotype,"C23,C10,F01"
ACHE,0.445,0.885,0.3,1.0,1,"C23,C10,F01",phenotype,"C23,C10,F01"
ACHE,0.445,0.885,0.31,1.0,1,"C23,C10,F01",phenotype,"C23,C10,F01"
ACHE,0.445,0.885,0.3,1.0,2,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,2,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,2,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,1,"C04,C17",disease,"C04,C17"
ACHE,0.445,0.885,0.3,1.0,1,"C04,C13,C12",disease,"C04,C13,C12"
ACHE,0.445,0.885,0.3,1.0,1,"C04,C13,C12",disease,"C04,C13,C12"
ACHE,0.445,0.885,0.3,1.0,1,"C04,C13,C12",disease,"C04,C13,C12"
ACHE,0.445,0.885,0.3,1.0,1,"C04,C13,C12",disease,"C04,C13,C12"
ACHE,0.445,0.885,0.3,1.0,1,"C23,C10,F03",phenotype,"C23,C10,F03"
ACHE,0.445,0.885,0.3,1.0,1,"C04,C17",group,"C04,C17"
ACHE,0.445,0.885,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,3,C25,disease,C25
ACHE,0.445,0.885,0.3,1.0,3,C25,disease,C25
ACHE,0.445,0.885,0.3,1.0,2,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.31,1.0,2,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,2,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,2,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,2,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,2,"C23,C10",phenotype,"C23,C10"
ACHE,0.445,0.885,0.3,1.0,1,"C04,C17",disease,"C04,C17"
ACLY,0.563,0.692,0.3,1.0,1,C14,disease,C14
ACLY,0.563,0.692,0.3,1.0,1,C14,disease,C14
ACLY,0.563,0.692,0.3,1.0,1,C14,disease,C14
ACLY,0.563,0.692,0.3,1.0,1,"C23,C18",disease,"C23,C18"
ACLY,0.563,0.692,0.3,1.0,1,C14,disease,C14
ACLY,0.563,0.692,0.3,1.0,1,C14,disease,C14
ACLY,0.563,0.692,0.3,1.0,1,C14,phenotype,C14
ACLY,0.563,0.692,0.31,1.0,1,"C06,C04",disease,"C06,C04"
ACO1,0.628,0.577,0.3,1.0,1,"C23,C04",phenotype,"C23,C04"
ACO1,0.628,0.577,0.3,1.0,1,C05,disease,C05
ACO1,0.628,0.577,0.3,1.0,1,C05,disease,C05
ACO2,0.619,0.654,0.3,1.0,1,C08,disease,C08
ACO2,0.619,0.654,0.31,1.0,1,"C06,C04",disease,"C06,C04"
ACOX1,0.61,0.731,0.3,1.0,1,"C18,C19",disease,"C18,C19"
ACOX1,0.61,0.731,0.3,1.0,1,"C18,C19",disease,"C18,C19"
ACOX1,0.61,0.731,0.3,1.0,1,"C18,C19",disease,"C18,C19"
ACOX1,0.61,0.731,0.35,1.0,2,"C06,C04",disease,"C06,C04"
ACP1,0.566,0.731,0.32,1.0,1,F03,disease,F03
ACP1,0.566,0.731,0.31,1.0,1,F03,disease,F03
ACP1,0.566,0.731,0.31,1.0,1,F03,disease,F03
ACP2,0.78,0.346,0.3,,0,"C16,C18",disease,"C16,C18"
ACP5,0.561,0.731,0.3,1.0,2,C19,disease,C19
ACP5,0.561,0.731,0.3,1.0,1,"C23,C06",disease,"C23,C06"
ACP5,0.561,0.731,0.3,1.0,1,"C23,C18",disease,"C23,C18"
ACP5,0.561,0.731,0.3,,0,"C16,C05,C19",phenotype,"C16,C05,C19"
ACP3,0.525,0.731,0.3,1.0,1,"C17,C05,C20",disease,"C17,C05,C20"
ACP3,0.525,0.731,0.3,1.0,1,"C17,C05,C20",disease,"C17,C05,C20"
ACP3,0.525,0.731,0.3,1.0,1,"C17,C05,C20",disease,"C17,C05,C20"
ACP3,0.525,0.731,0.3,1.0,1,"C17,C05,C20",disease,"C17,C05,C20"
ACP3,0.525,0.731,0.3,1.0,1,"C17,C05,C20",disease,"C17,C05,C20"
ACTA1,0.54,0.769,0.4,1.0,2,C14,group,C14
ACTA1,0.54,0.769,0.53,1.0,4,C14,disease,C14
ACTA1,0.54,0.769,0.3,1.0,1,"C23,C14",disease,"C23,C14"
ACTA1,0.54,0.769,0.3,,0,"C05,C10",disease,"C05,C10"
ACTA1,0.54,0.769,0.4,0.976,1,"C05,C10",disease,"C05,C10"
ACTA1,0.54,0.769,0.3,,0,"C05,C10",disease,"C05,C10"
ACTA1,0.54,0.769,0.3,,0,"C05,C10",disease,"C05,C10"
ACTA1,0.54,0.769,0.3,,0,"C05,C10",disease,"C05,C10"
ACTA1,0.54,0.769,0.6,1.0,1,"C05,C10",disease,"C05,C10"
ACTA1,0.54,0.769,0.3,,0,"C05,C10",disease,"C05,C10"
ACTA1,0.54,0.769,0.6,1.0,1,"C05,C10",disease,"C05,C10"
ACTA1,0.54,0.769,0.3,,0,"C05,C10",disease,"C05,C10"
ACTA1,0.54,0.769,0.3,,0,"C05,C10",disease,"C05,C10"
ACTA1,0.54,0.769,0.3,,0,"C05,C10",disease,"C05,C10"
ACTA2,0.508,0.846,0.3,1.0,1,C06,disease,C06
ACTA2,0.508,0.846,0.3,1.0,1,"C04,C17",disease,"C04,C17"
ACTA2,0.508,0.846,0.3,1.0,1,"C06,C04",disease,"C06,C04"
ACTA2,0.508,0.846,0.3,1.0,1,"C06,C04",group,"C06,C04"
ACTA2,0.508,0.846,0.31,1.0,1,C13,disease,C13
ACTA2,0.508,0.846,0.3,1.0,1,"C23,C16,C13",phenotype,"C23,C16,C13"
ACTA2,0.508,0.846,0.3,1.0,1,"C13,C12",disease,"C13,C12"
ACTA2,0.508,0.846,0.3,1.0,1,C06,disease,C06
ACTA2,0.508,0.846,0.3,1.0,1,C23,phenotype,C23
ACTA2,0.508,0.846,0.3,1.0,1,"C13,C12",group,"C13,C12"
ACTA2,0.508,0.846,0.3,1.0,3,"C23,C06",disease,"C23,C06"
ACTA2,0.508,0.846,0.3,1.0,2,"C23,C06",disease,"C23,C06"
ACTA2,0.508,0.846,0.3,1.0,1,C06,group,C06
ACTA2,0.508,0.846,0.31,1.0,1,"C23,C14",disease,"C23,C14"
ACTA2,0.508,0.846,0.3,1.0,1,"C13,C12",disease,"C13,C12"
ACTA2,0.508,0.846,0.31,1.0,1,C08,disease,C08
ACTA2,0.508,0.846,0.3,1.0,1,C17,disease,C17
ACTA2,0.508,0.846,0.3,1.0,1,"C13,C12",phenotype,"C13,C12"
ACTA2,0.508,0.846,0.3,1.0,1,"C13,C12",disease,"C13,C12"
ACTA2,0.508,0.846,0.3,1.0,1,C06,phenotype,C06
ACTA2,0.508,0.846,0.3,1.0,1,C06,disease,C06
ACTA2,0.508,0.846,0.43,1.0,1,C14,disease,C14
ACTA2,0.508,0.846,0.32,1.0,3,"C23,C06",disease,"C23,C06"
ACTA2,0.508,0.846,0.3,1.0,1,C13,disease,C13
ACTA2,0.508,0.846,0.3,1.0,1,C14,disease,C14
ACTA2,0.508,0.846,0.3,1.0,1,C06,disease,C06
ACTA2,0.508,0.846,0.3,1.0,1,C06,disease,C06
ACTA2,0.508,0.846,0.3,1.0,1,"C04,C17",disease,"C04,C17"
ACTA2,0.508,0.846,0.3,1.0,1,"C04,C17",disease,"C04,C17"
ACTA2,0.508,0.846,0.3,1.0,1,"C04,C17",group,"C04,C17"
ACTA2,0.508,0.846,0.3,1.0,1,"C23,C17",disease,"C23,C17"
ACTA2,0.508,0.846,0.3,1.0,1,"C16,C06,C18,C10",disease,"C16,C06,C18,C10"
ACTA2,0.508,0.846,0.3,1.0,1,"C04,C17",disease,"C04,C17"
ACTA2,0.508,0.846,0.3,1.0,1,C08,disease,C08
ACTB,0.325,0.923,0.3,1.0,1,C23,phenotype,C23
ACTB,0.325,0.923,0.3,1.0,1,C23,phenotype,C23
ACTB,0.325,0.923,0.31,1.0,1,F03,disease,F03
ACTB,0.325,0.923,0.31,1.0,1,C15,group,C15
ACTB,0.325,0.923,0.39,0.9,1,C04,group,C04
ACTB,0.325,0.923,0.31,1.0,1,"C16,C11",disease,"C16,C11"
ACTB,0.325,0.923,0.3,1.0,1,C05,disease,C05
ACTB,0.325,0.923,0.32,1.0,1,"C23,C10",phenotype,"C23,C10"
ACTB,0.325,0.923,0.31,1.0,1,"C06,C04",group,"C06,C04"
ACTB,0.325,0.923,0.4,1.0,1,"C23,C10,C09",disease,"C23,C10"
ACTB,0.325,0.923,0.3,1.0,1,"C06,C25",disease,"C06,C25"
ACTB,0.325,0.923,0.31,1.0,1,"C04,C08",group,"C04,C08"
ACTB,0.325,0.923,0.3,1.0,1,"C04,C22",phenotype,C04
ACTB,0.325,0.923,0.3,1.0,1,C04,phenotype,C04
ACTB,0.325,0.923,0.3,1.0,1,"C23,C04",phenotype,"C23,C04"
ACTB,0.325,0.923,0.32,1.0,1,C05,disease,C05
ACTB,0.325,0.923,0.39,1.0,1,F03,disease,F03
ACTB,0.325,0.923,0.3,1.0,1,C05,disease,C05
ACTB,0.325,0.923,0.3,1.0,1,C14,disease,C14
ACTB,0.325,0.923,0.3,1.0,1,C04,disease,C04
ACTB,0.325,0.923,0.32,1.0,1,C04,disease,C04
ACTB,0.325,0.923,0.3,1.0,1,C04,disease,C04
ACTB,0.325,0.923,0.3,1.0,1,C04,phenotype,C04
ACTB,0.325,0.923,0.3,1.0,1,C23,phenotype,C23
ACTB,0.325,0.923,0.4,1.0,1,"C04,C08",disease,"C04,C08"
ACTB,0.325,0.923,0.3,1.0,1,"C16,C10",disease,"C16,C10"
ACTB,0.325,0.923,0.31,1.0,1,C15,disease,C15
ACTB,0.325,0.923,0.3,1.0,1,"C16,C05",group,"C16,C05"
ACTB,0.325,0.923,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
ACTB,0.325,0.923,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
ACTB,0.325,0.923,0.3,1.0,1,"C16,C10",group,"C16,C10"
ACTB,0.325,0.923,0.32,1.0,1,"C06,C04",disease,"C06,C04"
ACTB,0.325,0.923,0.3,1.0,1,C23,phenotype,C23
ACTB,0.325,0.923,0.3,1.0,1,"C23,C10",phenotype,"C23,C10"
ACTB,0.325,0.923,0.3,1.0,1,"C06,C25",phenotype,"C06,C25"
ACTB,0.325,0.923,0.3,1.0,1,"C04,C22",disease,C04
ACTB,0.325,0.923,0.3,1.0,1,"C06,C25",disease,"C06,C25"
ACTB,0.325,0.923,0.3,1.0,1,"C23,C10,C09",disease,"C23,C10"
ACTB,0.325,0.923,0.36,1.0,2,"C23,C16,C05,C10,F03,F01",disease,"C23,C16,C05,C10,F03,F01"
ACTB,0.325,0.923,0.4,0.972,2,"C06,C04",disease,"C06,C04"
ACTB,0.325,0.923,0.3,1.0,1,"C06,C25",disease,"C06,C25"
ACTB,0.325,0.923,0.5,1.0,1,"C06,C25",disease,"C06,C25"
ACTB,0.325,0.923,0.3,1.0,1,"C06,C25",disease,"C06,C25"
ACTB,0.325,0.923,0.3,1.0,1,"C16,C11",disease,"C16,C11"
ACTC1,0.61,0.538,0.65,1.0,0,C14,group,C14
ACTC1,0.61,0.538,0.7,0.962,12,C14,disease,C14
ACTC1,0.61,0.538,0.3,1.0,1,"C06,C04",disease,"C06,C04"
ACTC1,0.61,0.538,0.3,1.0,1,C04,group,C04
ACTC1,0.61,0.538,0.3,1.0,1,C11,group,C11
ACTC1,0.61,0.538,0.3,1.0,1,"C06,C04",group,"C06,C04"
ACTC1,0.61,0.538,0.3,1.0,1,C04,disease,C04
ACTC1,0.61,0.538,0.46,1.0,0,C14,group,C14
ACTC1,0.61,0.538,0.37,1.0,0,C14,disease,C14
ACTC1,0.61,0.538,0.3,1.0,1,C11,disease,C11
ACTC1,0.61,0.538,0.3,1.0,1,"C06,C04",disease,"C06,C04"
ACTC1,0.61,0.538,0.32,1.0,0,C23,disease,C23
ACTG1,0.477,0.846,0.3,1.0,1,"C18,C05",disease,"C18,C05"
ACTG1,0.477,0.846,0.41,1.0,1,C11,disease,C11
ACTG1,0.477,0.846,0.3,1.0,1,C04,group,C04
ACTG1,0.477,0.846,0.3,1.0,1,"C23,C04",phenotype,"C23,C04"
ACTG1,0.477,0.846,0.41,1.0,1,"C16,C11",disease,"C16,C11"
ACTG1,0.477,0.846,0.3,1.0,1,C10,disease,C10
ACTG1,0.477,0.846,0.4,1.0,1,"C16,C07",disease,C16
ACTG1,0.477,0.846,0.3,1.0,1,"C04,C22",phenotype,C04
ACTG1,0.477,0.846,0.3,1.0,1,C04,phenotype,C04
ACTG1,0.477,0.846,0.3,1.0,1,"C18,C05",disease,"C18,C05"
ACTG1,0.477,0.846,0.3,1.0,1,"C18,C05",disease,"C18,C05"
ACTG1,0.477,0.846,0.41,1.0,1,C23,disease,C23
ACTG1,0.477,0.846,0.3,1.0,1,C04,disease,C04
ACTG1,0.477,0.846,0.3,1.0,1,C04,disease,C04
ACTG1,0.477,0.846,0.3,1.0,1,C04,disease,C04
ACTG1,0.477,0.846,0.3,1.0,1,C04,phenotype,C04
ACTG1,0.477,0.846,0.3,1.0,1,"C16,C10",disease,"C16,C10"
ACTG1,0.477,0.846,0.3,1.0,1,"C16,C05",group,"C16,C05"
ACTG1,0.477,0.846,0.3,1.0,1,"C16,C10",group,"C16,C10"
ACTG1,0.477,0.846,0.3,1.0,1,"C18,C05",disease,"C18,C05"
ACTG1,0.477,0.846,0.3,1.0,1,C14,disease,C14
ACTG1,0.477,0.846,0.3,1.0,1,"C04,C22",disease,C04
ACTG1,0.477,0.846,0.43,1.0,1,"C23,C10,C09",phenotype,"C23,C10"
ACTG1,0.477,0.846,0.4,1.0,1,"C23,C10,C09",disease,"C23,C10"
ACTG1,0.477,0.846,0.38,1.0,0,"C23,C16,C05,C10,F03,F01",disease,"C23,C16,C05,C10,F03,F01"
ACTG1,0.477,0.846,0.33,1.0,18,"C23,C10,C09",disease,"C23,C10"
ACTG1,0.477,0.846,0.3,1.0,1,"C16,C11",disease,"C16,C11"
ACTG2,0.505,0.808,0.3,1.0,1,"C06,C04",disease,"C06,C04"
ACTG2,0.505,0.808,0.3,1.0,1,"C06,C04",group,"C06,C04"
ACTN4,0.508,0.808,0.32,1.0,1,C04,group,C04
ACTN4,0.508,0.808,0.5,1.0,0,"C13,C12",disease,"C13,C12"
ACTN4,0.508,0.808,0.3,1.0,1,"C06,C25",disease,"C06,C25"
ACTN4,0.508,0.808,0.3,1.0,1,"C04,C22",phenotype,C04
ACTN4,0.508,0.808,0.3,1.0,1,C04,phenotype,C04
ACTN4,0.508,0.808,0.3,,0,"C13,C12",disease,"C13,C12"
ACTN4,0.508,0.808,0.3,1.0,1,C04,disease,C04
ACTN4,0.508,0.808,0.3,1.0,1,C04,disease,C04
ACTN4,0.508,0.808,0.3,1.0,1,C04,disease,C04
ACTN4,0.508,0.808,0.3,1.0,1,C04,phenotype,C04
ACTN4,0.508,0.808,0.3,1.0,1,"C06,C25",phenotype,"C06,C25"
ACTN4,0.508,0.808,0.3,1.0,1,"C04,C22",disease,C04
ACTN4,0.508,0.808,0.3,1.0,1,"C06,C25",disease,"C06,C25"
ACTN4,0.508,0.808,0.3,1.0,1,"C06,C25",disease,"C06,C25"
ACTN4,0.508,0.808,0.3,1.0,1,"C06,C25",disease,"C06,C25"
ACTN4,0.508,0.808,0.3,1.0,1,"C06,C25",disease,"C06,C25"
ACTL6A,0.678,0.346,0.3,1.0,1,F03,phenotype,F03
ACTL6A,0.678,0.346,0.31,1.0,1,"C23,C10,F03,F01",group,"C23,C10,F03,F01"
ACTN1,0.695,0.577,0.3,1.0,1,"C23,C06",disease,"C23,C06"
ACTN1,0.695,0.577,0.48,0.889,0,C15,disease,C15
ACTN2,0.686,0.462,0.31,1.0,0,C14,group,C14
ACVR1,0.535,0.731,0.32,1.0,1,C04,disease,C04
ACVR1,0.535,0.731,0.33,0.75,1,"C04,C17",disease,"C04,C17"
ACVR1,0.535,0.731,0.3,,0,C17,group,C17
ACVR1,0.535,0.731,0.5,1.0,3,C04,disease,C04
ACVR1,0.535,0.731,0.31,1.0,0,C05,disease,C05
ACVR1,0.535,0.731,0.3,1.0,1,"C18,C15",disease,"C18,C15"
ACVR1,0.535,0.731,0.3,1.0,1,C04,disease,C04
ACVR1,0.535,0.731,0.3,1.0,1,C08,disease,C08
ACVR1,0.535,0.731,0.3,1.0,3,C04,disease,C04
ACVR1,0.535,0.731,0.3,1.0,1,C04,disease,C04
ACVR1,0.535,0.731,0.3,1.0,1,C04,disease,C04
ACVR1,0.535,0.731,0.3,1.0,1,C04,disease,C04
ACVR1,0.535,0.731,0.3,1.0,1,C04,disease,C04
ACVR1,0.535,0.731,0.3,1.0,1,C04,disease,C04
ACVR1,0.535,0.731,0.3,1.0,1,C04,disease,C04
ACVR1,0.535,0.731,0.3,1.0,1,C04,disease,C04
ACVR1,0.535,0.731,0.3,1.0,1,C04,disease,C04
ACVR1,0.535,0.731,0.3,1.0,1,C04,disease,C04
ACVR1,0.535,0.731,0.31,1.0,3,C04,disease,C04
ACVR1,0.535,0.731,0.33,0.75,1,"C04,C17",disease,"C04,C17"
ACVR1,0.535,0.731,0.3,1.0,1,C04,disease,C04
ACVR1,0.535,0.731,0.3,1.0,1,C04,disease,C04
ACVR1,0.535,0.731,0.3,1.0,1,"C04,C17",disease,"C04,C17"
ACVR1,0.535,0.731,0.3,1.0,1,"C04,C17",group,"C04,C17"
ACVR1,0.535,0.731,0.3,1.0,1,C04,disease,C04
ACVR1,0.535,0.731,0.3,1.0,1,"C04,C17",disease,"C04,C17"
ACVR2A,0.636,0.615,0.3,1.0,1,C23,phenotype,C23
ACVR2A,0.636,0.615,0.3,1.0,1,C23,phenotype,C23
ACVR2B,0.601,0.615,0.3,1.0,1,C16,disease,C16
ACVR2B,0.601,0.615,0.5,1.0,1,"C16,C15,C14",disease,"C16,C15,C14"
ACVR2B,0.601,0.615,0.5,1.0,1,"C16,C15,C14",disease,"C16,C15,C14"
ACVR2B,0.601,0.615,0.7,1.0,1,"C16,C15,C14",disease,"C16,C15,C14"
ACVR2B,0.601,0.615,0.5,1.0,1,"C16,C15,C14",disease,"C16,C15,C14"
ACVR2B,0.601,0.615,0.3,1.0,1,"C16,C15,C14",disease,"C16,C15,C14"
ACVR2B,0.601,0.615,0.3,,0,C16,disease,C16
ACVRL1,0.493,0.769,0.31,1.0,1,C15,group,C15
ACVRL1,0.493,0.769,0.4,1.0,1,"C23,C08,C09",phenotype,"C23,C08"
ACVRL1,0.493,0.769,0.51,1.0,1,C08,phenotype,C08
ACVRL1,0.493,0.769,0.6,1.0,1,"C16,C15,C14",disease,"C16,C15,C14"
ACVRL1,0.493,0.769,0.34,1.0,1,C14,disease,C14
ACVRL1,0.493,0.769,0.4,1.0,1,"C23,C16,C14",disease,"C23,C16,C14"
ACVRL1,0.493,0.769,0.4,1.0,1,C08,disease,C08
ACVRL1,0.493,0.769,0.4,1.0,1,"C16,C14",disease,"C16,C14"
ACVRL1,0.493,0.769,0.3,1.0,1,C15,phenotype,C15
ACVRL1,0.493,0.769,0.4,1.0,11,"C08,C14",disease,"C08,C14"
ACVRL1,0.493,0.769,0.4,1.0,1,"C16,C14",disease,"C16,C14"
ACVRL1,0.493,0.769,0.5,0.909,1,"C08,C14",disease,"C08,C14"
ACVRL1,0.493,0.769,0.5,0.971,1,C08,disease,C08
ACVRL1,0.493,0.769,0.3,1.0,1,C23,phenotype,C23
ACVRL1,0.493,0.769,0.3,1.0,1,C23,phenotype,C23
ACVRL1,0.493,0.769,0.42,1.0,1,"C16,C15,C14",disease,"C16,C15,C14"
ACY1,0.653,0.577,0.31,1.0,1,"C04,C13,C12",disease,"C04,C13,C12"
ACY1,0.653,0.577,0.3,1.0,1,C04,group,C04
ACY1,0.653,0.577,0.3,1.0,1,"C04,C13,C12",disease,"C04,C13,C12"
ACY1,0.653,0.577,0.3,1.0,1,C04,disease,C04
ACY1,0.653,0.577,0.3,1.0,1,"C04,C13,C12",disease,"C04,C13,C12"
ACY1,0.653,0.577,0.3,1.0,1,"C04,C13,C12",disease,"C04,C13,C12"
ACY1,0.653,0.577,0.3,1.0,1,"C04,C13,C12",disease,"C04,C13,C12"
ACY1,0.653,0.577,0.3,1.0,1,"C04,C13,C12",disease,"C04,C13,C12"
ACY1,0.653,0.577,0.3,1.0,1,"C23,C10,F03,F01",group,"C23,C10,F03,F01"
ADA,0.44,0.885,0.34,1.0,1,F03,disease,F03
ADA,0.44,0.885,0.31,1.0,2,C14,disease,C14
ADA,0.44,0.885,0.3,1.0,1,"C23,C06",disease,"C23,C06"
ADA,0.44,0.885,0.3,1.0,1,"C04,C08",group,"C04,C08"
ADA,0.44,0.885,0.3,1.0,1,C10,group,C10
ADA,0.44,0.885,0.3,1.0,2,C14,phenotype,C14
ADA,0.44,0.885,0.5,0.991,1,"C16,C18,C20",disease,"C16,C18,C20"
ADA,0.44,0.885,0.3,1.0,2,C14,phenotype,C14
ADA,0.44,0.885,0.3,,0,"C16,C06",disease,"C16,C06"
ADA,0.44,0.885,0.33,1.0,1,"C04,C08",disease,"C04,C08"
ADA,0.44,0.885,0.3,1.0,2,C14,phenotype,C14
ADA,0.44,0.885,0.42,1.0,0,"C16,C18,C20,C15",disease,"C16,C18,C20,C15"
ADAM8,0.59,0.731,0.3,1.0,1,"C06,C25",disease,"C06,C25"
ADAM8,0.59,0.731,0.3,1.0,1,"C06,C25",phenotype,"C06,C25"
ADAM8,0.59,0.731,0.3,1.0,1,"C06,C25",disease,"C06,C25"
ADAM8,0.59,0.731,0.3,1.0,1,"C06,C25",disease,"C06,C25"
ADAM8,0.59,0.731,0.3,1.0,1,"C06,C25",disease,"C06,C25"
ADAM8,0.59,0.731,0.3,1.0,1,"C06,C25",disease,"C06,C25"
ADAM10,0.489,0.846,0.7,0.986,1,"C10,F03",disease,"C10,F03"
ADAM10,0.489,0.846,0.4,1.0,1,"C04,C17",disease,"C04,C17"
ADAM10,0.489,0.846,0.31,1.0,1,"C10,F03",disease,"C10,F03"
ADAM10,0.489,0.846,0.31,0.5,1,"C10,F03",disease,"C10,F03"
ADAM10,0.489,0.846,0.32,1.0,1,"C10,F03",disease,"C10,F03"
ADAM10,0.489,0.846,0.3,1.0,1,"C10,F03",disease,"C10,F03"
ADAM10,0.489,0.846,0.4,1.0,1,"C04,C17",disease,"C04,C17"
ADAM10,0.489,0.846,0.3,1.0,1,"C10,F03",disease,"C10,F03"
ADAM10,0.489,0.846,0.3,1.0,1,"C10,F03",disease,"C10,F03"
ADAM10,0.489,0.846,0.3,1.0,1,"C04,C17",disease,"C04,C17"
ADAM10,0.489,0.846,0.31,0.5,1,"C04,C17",group,"C04,C17"
ADAM10,0.489,0.846,0.31,1.0,0,"C16,C17",disease,"C16,C17"
ADAM10,0.489,0.846,0.3,,0,"C16,C17",disease,"C16,C17"
ADAM10,0.489,0.846,0.3,1.0,1,"C04,C17",disease,"C04,C17"
ADAR,0.501,0.808,0.44,1.0,3,"C23,C10",phenotype,"C23,C10"
ADAR,0.501,0.808,0.34,1.0,1,"C04,C17",disease,"C04,C17"
ADAR,0.501,0.808,0.3,1.0,1,"C16,C20,C10",disease,"C16,C20,C10"
ADAR,0.501,0.808,0.3,1.0,1,"C04,C17",disease,"C04,C17"
